 code	 name	 authorship	date	source	pages	misspelling	assessment	comments	combinations	basionym	link
156704	KOMARKOVAEA	T. Mai, J.R. Johansen & N. Pietrasiak	2018	Phytotaxa	365: 44						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?156704
110716	KOMMA	D.R.A. Hill	1991	J. Phycol.	27: 137						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110716
146666	KORSHIKOVELLA	Valkanov	1964	Arch. Mikrobiol.	48: 257	KORSIKOVELLA	invalid	lacking Latin description			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?146666
110723	KORSHIKOVIOBISPORA	I. Kostikov, T. Darienko, A. Lukesov&aacute;, & L. Hoffmann	2002	Arch. Hydrobiol. Suppl.	142 (Algol. Stud. 104): 42						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110723
151946	KOSHICOLA	Shin Watanabe, K. Fuc&iacute;kov&aacute;, & L.A. Lewis	2016	Am. J. Bot.	103: 868						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?151946
153476	KOVACIKIA	L.H. Miscoe, N. Pietrasiak & J.R. Johansen	2016	Bibl. Phycol.	120: 83						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?153476
142686	KOZHOWIA	M.S. Kulikovskiy & H. Lange-Bertalot	2012	Iconogr. Diatomol.	23: 160						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?142686
110726	KRAFTIA	E.A. Shepley & H.B.S. Womersley	1983	Trans. Roy. Soc. South Australia	107: 209						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110726
151969	KRAFTIONEMA	R. Wetherbee & H. Verbruggen	2016	J. Phycol.	52: 706						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?151969
110732	KREAGRA	R. Gersonde & D.M. Harwood	1990	Proc. Ocean Drilling Program, Sci. Results	113: 375						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110732
110766	KRISHNAMURTHYA	S. Chandra	2004	Indian Hydrobiol.	7: 238						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110766
140493	KRSTICIELLA	Z. Levkov	2007	Icon. Diatomol.	16: 15						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?140493
154717	KRYPTOUSIA	D.O. Alvarenga, A.P.D. Andreote, L.H.Z. Branco & M.F. Fiore	2017	International Journal of Systematic and Evolutionary Microbiology	67: 3303						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?154717
150486	KTENODISCUS	Pantocsek	1889	Beitr. Kenntn. Foss. Bacill. Ungarns	2: 75						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?150486
110739	KUETZINGIA	Sonder	1845	Bot. Zeit.	3: 54	K&Uuml;TZINGIA					http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110739
155450	KUETZINGIELLA	P. Kornmann	1956	Helgol&auml;nder Wiss. Meeresuntersuch.	5: 293, 314	as KU\*:TZINGIELLA; cf. P.S. Dixon & G. Russell (Bot. Not. 117: 280. 1964) for LT					http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?155450
130320	KUMANOA	Entwisle, M.L. Vis, W.B. Chiasson, Necchi, & A.R. Sherwood	2009	J. Phycol.	45: 709						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?130320
110741	KUROGIELLA	H. Kawai	1993	Phycologia	32: 462						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110741
140292	KURPISZIA	(Hustedt) A. Witkowski, H. Lange-Bertalot & D. Metzeltin	2000	Icon. Diatomol.	7: 227, 429						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?140292
146341	KURTKRAMMERIA	L. Bahls	2015	Nova Hedwigia	101: 170						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?146341
111556	LABELLICULA	B. Van de Vijver & H. Lange-Bertalot	2005	Cryptogamie: Algologie	26: 126						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111556
158668	LACINIPORUS	M. Saburova & N. Chom&eacute;rat	2018	J. Phycol.	55: 87						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?158668
110779	LACRYMASPHAERA	J. Lecal	1967	Hydrobiologia	29: 317			valid in accordance with zoological code			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110779
156644	LACRYMODINIUM	N.R. Albert, W.R. Evitt, & J.A. Stein	1986	Micropaleontology	32: 305						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?156644
133966	LACUNASTRUM	H. McManus	2011	J. Phycol.	47: 128						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?133966
147727	LACUNEOLIMNA	L. Tudesque, R. Le Cohu & H. Lange-Bertalot	2015	Phytotaxa	231: 21						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?147727
143384	LACUNICULA	H. Lange-Bertalot, P. Cavacini, N. Tagliaventi & S. Alfinito	2003	Iconogr. Diatomol.	12: 69						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?143384
142687	LACUSTRIELLA	H. Lange-Bertalot, M.S. Kulikovskiy, & D. Metzeltin	2012	Iconogr. Diatomol.	23: 168						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?142687
155327	LAGENORHYTIS	S. Duxbury	1979	Taxon	28: 587						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?155327
159086	LAGOSINEMA	S.C. Akagha & J.R. Johansen	2019	Fottea	19: 3						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?159086
153314	LAMBERTOCELLUS	P. Dabek, A. Witkowski & M.P. Ashworth	2017	J. Phycol.	53: 347						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?153314
110865	LAMINARIONEMA	H. Kawai & M. Tokuyama	1995	Phycol. Res.	43: 188						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110865
138324	LAMPISIPHONIA	H.-G. Choi, P. D&iacute;az-Tapia & I. B&aacute;rbara	2013	Phycologia	52: 138						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?138324
110868	LAMPROTHAMNIUM	J. Groves	1916	J. Bot. [London]	54: 336, 337					<110875>Lamprothamnus A. Braun 1882, not Lamprothamnus Hiern 1877	http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110868
110875	LAMPROTHAMNUS	A. Braun	1882	Characeae	Abh. K. Akad. Wiss. Berlin, Phys. Kl.,		illegitimate	not Lamprothamnus Hiern 1877			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110875
110888	LANCINEIS	G.W. Andrews	1990	Proc. Int. Diatom Symp.	10: 128						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?110888
157108	LASPINEMA	F. Heidari & T. Hauer	2018	Fottea	18: 144						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?157108
136959	LAURENCIELLA	V. Cassano, M.C. Gil-Rodr&iacute;guez, A. Sent&iacute;es, J. D&iacute;az-Larrea, M.C. Oliveira & M.T. Fujii	2012	Bot. Mar.	55: 354						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?136959
111645	LAUTERBORNIOLA	Uterm&ouml;hl	1924	Biol. Zentralbl.	43: 609						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111645
111002	LAUTOSPHAERIA	T.R. Deason & W.R. Herndon	1989	Pl. Syst. & Evol.	164: 128						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111002
111004	LEBESSPHAERA	K.J.S. Meier, D. Janofske, & H. Willems	2002	J. Phycol.	38: 610						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111004
149858	LEBOURIDINIUM	F. G&oacute;mez, H. Takayama, D. Moreira & P. L&oacute;pez-Garc&iacute;a	2016	Eur. J. Phycol.	51: 237						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?149858
111009	LECOHUIA	H. Lange-Bertalot	2000	Iconogr. Diatomol.	9: 146						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111009
149909	LEIOCEPHALIUM	K. Takahashi, &Oslash;. Moestrup & M. Iwataki	2015	Protist	166: 641						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?149909
152926	LEIOMENIA	J. Huisman & G.W. Saunders	2017	Cryptogamie, Algologie	38: 112						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?152926
111024	LEIOPLANKTONA	R.K. Kar & R.K. Saxena	1976	Palaeobotanist	23: 3						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111024
111048	LEMANELLA	Gaillon	1833	Tabl. N&eacute;mazoaires:	[7]		illegitimate	unwarranted change of name		<584143>Lemanea Bory de Saint-Vincent 1808	http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111048
111573	LEMBERGIA	P. Saenger	1971	Phycologia	10: 110						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111573
111051	LEMNICOLA	F.E. Round & P.W. Basson	1997	Diatom Research	12: 77						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111051
130536	LENIEA	R.L. Moe	2009	Bot. Mar.	52: 523						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?130536
111054	LENNOXIA	H.A. Thomsen & K.R. Buck	1993	Phycologia	32: 279						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111054
111059	LENORMANDIA	Sonder	1845	Bot. Zeit.	3: 54		nom. cons.	not Lenormandia Delise 1841 (nom. rej.)			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111059
122482	LENTILIFORMA	S. Komura	2006	Diatom	22: 5						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?122482
150139	LEONELLA	D. Janofske & B. Karwath	2000	Berichte aus dem Fachbereich Geowissenschaften der Universit&auml;t Bremen	152: 107						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?150139
143803	LEPIDOCHROMONAS	J. Kristiansen	1980	Nova Hedwigia	33: 171						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?143803
111064	LEPIDOCHRYSIS	J. Ik&auml;valko, J. Kristiansen, & H.A. Thomsen	1994	Nordic J. Bot.	14: 343						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111064
111065	LEPIDODINIUM	M. Watanabe, S. Suda, I. Inouye, T. Sawaguchi, & M. Chihara	1990	J. Phycol.	26: 742						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111065
111066	LEPIDODINIUM	M.M. Watanabe, S. Suda, I. Inouye, & T. Sasa	1991	Jap. J. Phycol.	39: 410		invalid	lacking Latin description			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111066
147040	LEPTOCHLORELLA	J. Neustupa, J. Vesel&aacute;, Y. Nemcov&aacute; & P. Skaloud	2012	Int. J. Syst. Evol. Micro.	63: 379						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?147040
155452	LEPTOCYLINDRUS	Cleve	1889	Vidensk. Udbytte Kanonb. "Hauchs":	54						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?155452
158917	LEPTODESMIS	L. Raabov&aacute;, L. Kovacik, & O. Struneck&yacute;	2019	Phytotaxa	395: 13		invalid	type species not validly published			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?158917
111084	LEPTOKLONION	A. Athanasiadis	1996	Opera Botanica	128: 183						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111084
111089	LEPTOLYNGBYA	K. Anagnostidis & J. Kom&aacute;rek	1988	Arch. Hydrobiol. Suppl.	80 (Algol. Stud. 50-53): 390						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111089
111105	LEPTOPHYTUM	W.H. Adey	1966	Hydrobiologia	28: 323						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111105
111109	LEPTORIMA	Rafinesque	1810	Caratt. Nuov. Gen.:	94						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111109
138685	LESLEIGHA	G.T. Kraft & G.W. Saunders	2011	Eur. J. Phycol.	46: 421						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?138685
111114	LESSARDIA	J.F. Saldarriaga & F.J.R. Taylor	2003	J. Phycol.	39: 369						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111114
111120	LESUEURIA	W.J. Woelkerling & S.C. Ducker	1987	Phycologia	26: 193						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111120
111143	LIAGOROTHAMNION	J.M. Huisman, D.L. Ballantine, & M.J. Wynne	2001	Phycologia	39: 507						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111143
111154	LICMOSOMA	F.E. Round & C.G. Alexander	2002	Diatom Research	17: 324						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111154
156725	LIGHTFOOTIELLA	P. Hasler, A. Pentecost, E. Jahod&aacute;rov&aacute;, P. Dvor&aacute;k & A. Poul&iacute;ckov&aacute;	2018	Phytotaxa	362: 177		illegitimate	superfluous, includes type of Sorospora Hassall 1845			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?156725
132215	LIMNANTHE	K&uuml;tzing	1843	Linnaea	17: 86		invalid	lacking description			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?132215
111156	LIMNISTIA	T. Cavalier-Smith	1996	Phycologia	35: 508						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111156
132217	LIMNOCHLIDE	K&uuml;tzing	1843	Phycol. General.:	203			devalidated by later starting point			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?132217
150101	LIMNOCOCCUS	(J. Kom&aacute;rek & K. Anagnostidis) J. Kom&aacute;rkov&aacute;, J. Jezberov&aacute;, O. Kom&aacute;rek & E. Zapomelova	2010	Hydrobiologia	639: 79					<147211>Chroococcus subg. Limnococcus J. Komaacute;rek & K. Anagnostidis 1996	http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?150101
150652	LIMNOLYNGBYA	X. Li & R. Li	2016	Phycologia	55: 479						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?150652
138980	LIMNORAPHIS	J. Kom&aacute;rek, E. Zapomelov&aacute;, J. Smarda, J. Kopecky, E. Rejm&aacute;nkov&aacute;, J. Woodhouse, B.A. Neilan, & J. Kom&aacute;rkov&aacute;	2013	Fottea	13: 45						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?138980
145158	LIMNOTHRIX	M.-E. Meffert	1987	Arch. Hydrobiol. Suppl.	76: 317						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?145158
111164	LINCKIELLA	Gaillon	1833	Tabl. N&eacute;mazoaires:	[5]						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111164
132379	LINZA	Schrank	1802	Briefe an Bernhard Sebastian Nau: [Briefe Naturhist. Inh.]	91-108, pl. 2						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?132379
111170	LIOLOMA	G.R. Hasle	1996	Identifying marine diatoms and dinoflagellates:	254, 338						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111170
133600	LITHOPHYLLUM	Philippi	1837	Arch. Naturgesch.	3{1}: 387						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?133600
133601	LITHOTHAMNION	Heydrich	1897	Ber. Deutsch. Bot. Ges.	15: 412			nom. cons. vs. Lithothamnium Philippi 1837 (nom. rej.)			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?133601
133603	LITHOTHAMNISCUM	Rothpletz ex Heydrich	1900	Ber. Deutsch. Bot. Ges.	18: 83						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?133603
133602	LITHOTHAMNISCUM	Rothpletz	1891	Z. Deutsch. Geol. Ges.	43: 310		invalid	provisional name			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?133602
133604	LITHOTHAMNIUM	Philippi	1837	Arch. Naturgesch.	3{1}: 387		nom. rej.	vs. Lithothamnion Heydrich 1897 (nom. cons.)			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?133604
153764	LITHOTRICHON	T. Darienko & T. Pr&ouml;schold	2017	Phytotaxa	324: 17						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?153764
134233	LIVINGSTONIA	A.K.S.K. Prasad	2011	Phycologia	50: 266						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?134233
122098	LOBARZEWSKYA	Trevisan	1848	Sagg. Monogr. Alg. Coccot.:	95						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?122098
111337	LOBOCHARACIUM	P. Kugrens, B.L. Clay, & R. Aguiar	2000	J. Phycol.	36: 422						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111337
111340	LOBOCHLAMYS	T. Pr&ouml;schold, B. Marin, U.W. Schl&ouml;sser & M. Melkonian	2001	Protist	152: 289						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111340
134601	LOBODISCUS	E.G. Lupikina & G.K. Khursevich	1991	Algologia	1{1}: 67						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?134601
122254	LOMONYCUS	S. Komura	1996	Diatom	12: 10						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?122254
147039	LORIELLOPSIS	M. Hern&aacute;ndez-Marin&eacute; & T. Canals	2011	Int. J. Syst. Evol. Micro.	61: 2910		invalid	name of type species not validly published			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?147039
111381	LOTHARELLA	K. Ishida & Y. Hara	1996	Phycol. Res.	44: 44						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111381
149541	LUCANICUM	C.S. Lobban & M.P. Ashworth	2014	Marine Biodiversity Records	7(e90): 4, figs. 1-3						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?149541
111383	LUCIANORHABDOITES	Chongyou Wang	1985	Bull. Inst. Geol., Chin. Acad. Geol. Sci.	11: 88						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111383
123199	LUCIELLA	P.L. Mason, H.J. Jeong, R.W. Litaker, K.S. Reece, & K.A. Steidinger	2007	J. Phycol.	43: 803						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?123199
111394	LUKINIA	L.P. Perestenko	1994	Krasnye vodorosli dal'nevostochnykh morej Rossii:	129, 203						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111394
153992	LUNACHLORIS	D. Barcyt&eacute; & L. Hodac	2017	Eur. J. Phycol.	52: 284						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?153992
111396	LUNELLA	P. Snoeijs	1996	Diatom Research	11: 144						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111396
151848	LURBICA	C. Boedeker	2016	J. Phycol.	52: 922						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?151848
111402	LUTICOLA	D.G. Mann	1990	Diatoms:	532, 670						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111402
154053	LYMPHA	J.R. Evans, I.S. Chapuis & M.L. Vis	2017	Algae	32: 175						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?154053
134836	LYSITHEA	W.A. Nelson	2011	J. Phycol.	47: 1139						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?134836
111648	MACAPELLA	D.J. Patterson & M. Z&ouml;lffel	1991	The biology of free-living heterotrophic flagellates:	449		illegitimate under ICBN	superfluous new name		<590357>Macromastix Stokes 1890, illeg.	http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111648
138661	MACROCARPUS	Showe-Mei Lin, Shi-Yuan Yang & Huisman	2011	Eur. J. Phycol.	46: 258						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?138661
153569	MACROCHAETE	E. Berrendero, J.R. Johansen & J. Kastovsk&yacute;	2016	J. Phycol.	52: 641						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?153569
111651	MACROCYSTIS	C. Agardh	1820	Sp. Alg.	1: 46						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111651
146977	MACROSPERMUM	J. Kom&aacute;rek	2008	Fottea	8: 81						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?146977
111662	MACRURA	T. Hori, &Oslash;. Moestrup, & L.R. Hoffman	1995	Eur. J. Phycol.	30: 232						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111662
137701	MADAGASCARIA	J.A. West & N. Kikuchi	2010	J. Phycol.	46: 369						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?137701
143696	MADANIDINIUM	N. Chom&eacute;rat	2014	Eur. J. Phycol.	49: 167						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?143696
143619	MADINITHIDIUM	C. Desrosiers, A. Witkowski, C. Riaux-Gobin	2014	Phycologia	53: 585						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?143619
111740	MALLOMONOPSIS	(Matvienko) B. Asmund & J. Kristiansen	1986	Opera Bot.	85: 15					<590431>MALLOMONOPSIS Matvienko 1941	http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111740
111750	MANGUINEA	T.B.B. Paddock	1988	Biblioth. Diatomol.	16: 88						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111750
111752	MANNSIA	T.B.B. Paddock	1988	Biblioth. Diatomol.	16: 76.						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111752
139106	MARASPHAERIUM	L. Krienitz, C. Bock, K. Kotut, & T. Pr&ouml;schold	2012	Fottea	12: 241						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?139106
157086	MARGALEFIDINIUM	F. G&oacute;mez, M.L. Richlen & D.M. Anderson	2017	Harmful Algae	63: 39						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?157086
156929	MARIARAMIREZIA	M.S. Calderon, G.H. Boo, A. Mansilla, & S.M. Boo	2016	Phycologia	55: 610						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?156929
158366	MARILEPTOLYNGBYA	W.G. Zhou & J. Ling	2018	Phytotaxa	383: 78						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?158366
154974	MARINELLA	J. Pfender	1939	Bull. Soc. Vaudoise Sci. Nat.	60: 215						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?154974
123195	MARINICHLORELLA	Z. Aslam, W. Shin, M.K. Kim, W.-T. Im, & S.-T. Lee	2007	J. Phycol.	43: 578						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?123195
111760	MARSUPIOMONAS	H.L.J. Jones, B.S.C. Leadbeater, & J.C. Green	1994	Eur. J. Phycol.	29: 172						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111760
111771	MARTYANA	F.E. Round	1990	Diatoms:	362, 673						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111771
111775	MARVANIA	F. Hind&aacute;k	1976	Arch. Hydrobiol. Suppl.	49 (Algol. Stud. 16): 268						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111775
139108	MASAIA	L. Krienitz, C. Bock, K. Kotut, & T. Pr&ouml;schold	2012	Fottea	12: 245						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?139108
124259	MASAKIA	N.G. Klochkova	1987	Bot. Zhurn.	72: 100		illegitimate	not Masakia (Nakai) Nakai 1949			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?124259
123893	MASAKIELLA	M.D. Guiry & O.N. Selivanova	2007	Phycologia	46: 235					<124259>Masakia N.G. Klochkova 1987 (illeg.)	http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?123893
111780	MASLOVIPORIDIUM	J.R. Groves & B.L. Mamet	1985	Paleoalgology:	87						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111780
153525	MASTIGOCOLEUS	Lagerheim ex Bornet & Flahault	1886	Ann. Sci. Nat. Bot. ser. 7,	5: 53 (=key), 54						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?153525
132292	MASTIGOPHORATAE	W. Rothmaler	1949	Urania	12: 472						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?132292
121618	MASTODISCUS	Bailey ex A.K.S.K. Prasad & J.A. Nienow	2008	Beih. Nova Hedwigia	133: 263						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?121618
146917	MASTOGLOIOPSIS	C.S. Lobban & N.J. Navarro	2012	Nova Hedwigia	94: 254						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?146917
111821	MASUDAPHYCUS	S.C. Lindstrom	1988	Phycologia	27: 97						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111821
111824	MATANOMADHIA	R.K. Kar & R.K. Saxena	1976	Palaeobotanist	23: 5						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111824
156672	MATVIENKODINIUM	A.F. Krakhmalnyi	2013	Actual Problems of Ecology:	79						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?156672
111837	MAYAMAEA	H. Lange-Bertalot	1997	Arch. Protistenk.	148: 71						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111837
134374	MEDIOPYXIS	L.K. Medlin & S.F. Kuhn	2006	Beih. Nova Hedwigia	130: 321						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?134374
151267	MEDLINELLA	T.A. Frankovich, M.P. Ashworth & M.J. Sullivan	2016	Phytotaxa	272: 105						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?151267
111881	MEDLINIA	P.A. Sims	1998	Diatom Research	13: 340						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111881
111892	MEIODISCUS	G.W. Saunders & J.L. McLachlan	1991	Phycologia	30: 283						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111892
111906	MELANAMANSIA	R.E. Norris	1988	J. Phycol.	24: 217						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111906
151497	MELASTICTIS	Reinsch	1890	Int. Polarforsch. 1882-1883, Deutsch. Exped. Ergebn.	2: 406						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?151497
156679	MELKONIANIA	R.A. Andersen & H.-S. Yoon	2017	Phycologia	56: 601						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?156679
111938	MELONAVICULA	T. Christian	1886	Amer. Monthly Microscop. J.	7: 218						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111938
143557	MELONEIS	I. Louvrou, D.B. Danielidis & A. Economou-Amilli	2013	PLOS One	7{3: e32198}: 2						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?143557
111988	MELOTOMUS	Corda	1835	Alman. Carlsbad	5: 210			validated by inclusion of a single validly published specific name			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111988
142200	MELYVONNEA	A. Athanasiadis & D.L. Ballantine	2014	Nord. J. Bot.	32: 391						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?142200
111992	MEMBRANEIS	T.B.B. Paddock	1988	Biblioth. Diatomol.	16: 81						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111992
111999	MENEGHINIA	Trevisan	1847	Diario Riun. Sci. Ital.	9: 17						http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?111999
