nameID	relatedNameID	type
133240	133241	basionym
119041	108504	basionym
119042	108519	basionym
119042	119042-alt	spelling correction
133242	133243	basionym
119046	104896	basionym
119047	104928	basionym
119047	119047-alt	spelling correction
119048	104897	basionym
119048	119048-alt	spelling correction
151652	146639	basionym
119053	104913	basionym
146641	146643	basionym
146642	146644	basionym
155095	155096	basionym
149239	149240	basionym
119066	104928	basionym
119068	119068-alt	spelling correction
150321	150321-alt	spelling correction
119072	119072-alt	spelling correction
119075	104934	basionym
119075	119075-alt	spelling correction
119076	119076-alt	spelling correction
119077	119077-alt	spelling correction
119081	104950	basionym
119082	104928	basionym
119082	119082-alt	spelling correction
155933	111985	basionym
119086	119086-alt	spelling correction
119087	119087-alt	spelling correction
122321	119556	basionym
122321	122321-alt	spelling correction
119090	119090-alt	spelling correction
153030	153030-alt	spelling correction
119101	119101-alt	spelling correction
119732	111592	basionym
133838	133660	basionym
133838	133838-alt	spelling correction
131470	131116	basionym
131473	131472	basionym
142894	142895	basionym
154895	154897	basionym
131474	131475	basionym
131477	131476	basionym
119693	110361	basionym
131479	131478	basionym
153607	131480	basionym
147396	147397	basionym
155298	155298-alt	spelling correction
147319	147320	basionym
133839	111331	basionym
133840	112230	basionym
119132	100466	basionym
119134	119134-alt	spelling correction
119135	120374	basionym
119138	104948	basionym
119139	104950	basionym
129753	129753-alt	spelling correction
119141	102207	basionym
129754	124938	basionym
119143	118203	basionym
119144	102225	basionym
119145	102248	basionym
119146	102250	basionym
129755	102260	basionym
129756	129094	basionym
119149	101142	basionym
119150	106185	basionym
119156	121301	basionym
119156	119156-alt	spelling correction
119151	119155	basionym
119153	119155	basionym
119154	108525	basionym
119158	119161	basionym
119160	106562	basionym
157434	154495	basionym
152309	642153	basionym
136863	642166	basionym
150035	150036	basionym
149209	119674	basionym
158507	158506	basionym
158505	158506	basionym
158508	158509	basionym
157425	154450	basionym
119165	119165-alt	spelling correction
119167	118444	basionym
119168	103095	basionym
129761	102997	basionym
156041	129979	basionym
119169	108529	basionym
129762	129762-alt	spelling correction
119170	120538	basionym
119170	119170-alt	spelling correction
119172	110327	basionym
119174	110329	basionym
129763	126463	basionym
129764	666841	basionym
119178	124483	basionym
119181	120394	basionym
119182	119182-alt	spelling correction
119183	119183-alt	spelling correction
142617	142617-alt	spelling correction
119184	119184-alt	spelling correction
119185	114456	basionym
119186	114455	basionym
119188	115854	basionym
155739	155740	basionym
155741	155742	basionym
129767	127546	basionym
158448	158449	basionym
157189	157190	basionym
131601	139792	basionym
139792	158795	basionym
119199	106740	basionym
146953	146954	basionym
146951	146952	basionym
119205	107538	basionym
119205	119205-alt	spelling correction
119206	107561	basionym
119206	119206-alt	spelling correction
119212	110199	basionym
119213	110202	basionym
119214	110203	basionym
119215	110204	basionym
141751	119928	basionym
156043	141988	basionym
153219	153219-alt	spelling correction
119219	114380	basionym
155898	155898-alt	spelling correction
129771	129989	basionym
141803	129989	basionym
132563	132562	basionym
141717	141718	basionym
141714	141713	basionym
156745	156745-alt	spelling correction
141719	141720	basionym
134612	134612-alt	spelling correction
148807	148807-alt	spelling correction
141716	141715	basionym
153179	153179-alt	spelling correction
119234	120231	basionym
147354	147355	basionym
141727	141726	basionym
119236	119236-alt	spelling correction
141721	119261	basionym
119241	120248	basionym
119242	120247	basionym
119243	120247	basionym
119243	119243-alt	spelling correction
119244	120256	basionym
119244	119244-alt	spelling correction
119245	120249	basionym
119246	120250	basionym
119247	120251	basionym
119248	120252	basionym
119250	120253	basionym
119252	120254	basionym
119253	120230	basionym
119254	120255	basionym
119255	120256	basionym
119257	120257	basionym
119259	120258	basionym
141725	134827	basionym
119268	119268-alt	spelling correction
141723	141724	basionym
153173	153174	basionym
137563	137563-alt	spelling correction
153505	153506	basionym
134654	134654-alt	spelling correction
129772	103702	basionym
119270	119271	basionym
123933	105202	basionym
119280	116619	basionym
122223	122221	basionym
119281	116620	basionym
119282	106687	basionym
119283	106688	basionym
151705	151706	basionym
129776	124869	basionym
129777	129777-alt	spelling correction
129778	101807	basionym
129779	129618	basionym
129780	129623	basionym
155508	155509	basionym
119288	121297	basionym
119288	119288-alt	spelling correction
119287	120750	basionym
119287	119287-alt	spelling correction
129781	130088	basionym
132398	132396	basionym
129783	130103	basionym
119289	121302	basionym
119290	121304	basionym
119293	108544	basionym
119295	120113	basionym
129784	126845	basionym
129785	128669	basionym
129786	126899	basionym
129787	127038	basionym
119305	103797	basionym
119306	103798	basionym
119307	146859	basionym
119308	104669	basionym
119309	103814	basionym
119310	103269	basionym
119311	103270	basionym
119312	103271	basionym
119314	103273	basionym
157331	150817	basionym
150936	150935	basionym
141768	141769	basionym
155870	155871	basionym
149599	149599-alt	spelling correction
119320	119321	basionym
149598	149598-alt	spelling correction
140582	140583	basionym
155940	155939	basionym
155940	155940-alt	spelling correction
141766	141766-alt	spelling correction
155936	155937	basionym
149639	149638	basionym
151130	150821	basionym
155872	142435	basionym
137069	137049	basionym
155873	142440	basionym
119326	119335	basionym
155774	155775	basionym
155802	155802-alt	spelling correction
152407	152408	basionym
123512	123512-alt	spelling correction
155770	155771	basionym
155816	155816-alt	spelling correction
142153	119335	basionym
135602	135702	basionym
135602	135602-alt	spelling correction
155820	155820-alt	spelling correction
149736	652329	basionym
155772	155773	basionym
135352	135353	basionym
154933	154916	basionym
119334	119333	basionym
155874	142437	basionym
141765	141766	basionym
135703	135703-alt	spelling correction
135934	135932	basionym
149633	149632	basionym
137070	137010	basionym
155875	142441	basionym
148922	148922-alt	spelling correction
153208	153208-alt	spelling correction
142222	142222-alt	spelling correction
155855	155855-alt	spelling correction
131958	653133	basionym
149390	149390-alt	spelling correction
122072	122073	basionym
122060	122059	basionym
122059	122059-alt	spelling correction
150857	150858	basionym
119344	119337	basionym
122044	122045	basionym
155876	142439	basionym
135605	135705	basionym
135605	135605-alt	spelling correction
141763	141764	basionym
149635	149634	basionym
122053	122053-alt	spelling correction
119356	119357	basionym
151357	151358	basionym
151349	106168	basionym
151347	151348	basionym
151353	151354	basionym
151351	151352	basionym
158385	158385-alt	spelling correction
119367	119367-alt	spelling correction
123283	109462	basionym
149861	149861-alt	spelling correction
119377	120400	basionym
151580	139789	basionym
151581	139702	basionym
129788	124610	basionym
151587	105291	basionym
156202	156203	basionym
156202	156202-alt	spelling correction
151582	151583	basionym
119380	116684	basionym
151584	116685	basionym
158956	139789	basionym
158954	158955	basionym
158957	151585	basionym
158958	139702	basionym
158961	151583	basionym
158962	105291	basionym
158959	151586	basionym
158960	128868	basionym
119381	119381-alt	spelling correction
119385	119385-alt	spelling correction
131202	131203	basionym
136884	653591	basionym
129791	125105	basionym
129793	129793-alt	spelling correction
129794	128495	basionym
119388	119387	basionym
145812	145811	basionym
145926	676302	basionym
146930	143609	basionym
145621	127561	basionym
136869	653522	basionym
136869	136869-alt	spelling correction
145799	145800	basionym
145638	145637	basionym
145928	145929	basionym
145930	145931	basionym
145642	130934	basionym
145932	145933	basionym
145801	145802	basionym
119390	119390-alt	spelling correction
119391	154660	basionym
119392	111293	basionym
132676	132675	basionym
129795	128205	basionym
119396	111258	basionym
151701	119514	basionym
119400	119400-alt	spelling correction
119414	119414-alt	spelling correction
158723	158723-alt	spelling correction
119417	119417-alt	spelling correction
124424	124424-alt	spelling correction
147656	147657	basionym
147322	147323	basionym
119425	119425-alt	spelling correction
119426	108344	basionym
119702	119703	basionym
152792	152793	basionym
152802	152802-alt	spelling correction
119446	119461	basionym
119453	106687	basionym
152677	131929	basionym
119460	119485	basionym
119694	113913	basionym
119699	119700	basionym
140304	140305	basionym
138183	138183-alt	spelling correction
119478	119478-alt	spelling correction
155591	155591-alt	spelling correction
122360	122353	basionym
119484	119484-alt	spelling correction
122356	122355	basionym
153717	153717-alt	spelling correction
119697	119698	basionym
143045	143045-alt	spelling correction
119490	119498	basionym
119490	119490-alt	spelling correction
153714	153715	basionym
119492	108425	basionym
119493	119493-alt	spelling correction
152806	119428	basionym
152804	152805	basionym
153498	119467	basionym
153495	653903	basionym
153497	119459	basionym
153499	119485	basionym
119499	119499-alt	spelling correction
119500	108433	basionym
119501	119436	basionym
122352	122353	basionym
122354	122355	basionym
124007	124008	basionym
123997	123999	basionym
124001	124002	basionym
149122	149123	basionym
149124	149125	basionym
124223	124224	basionym
151708	654650	basionym
151318	124226	basionym
124221	124222	basionym
151319	151320	basionym
151321	153594	basionym
119515	119518	basionym
122078	122079	basionym
122081	122079	basionym
122080	122079	basionym
154555	154556	basionym
135243	135244	basionym
151709	630018	basionym
119522	119511	basionym
119523	119512	basionym
119524	119398	basionym
119525	119513	basionym
119526	119514	basionym
119532	119546	basionym
119532	119532-alt	spelling correction
119534	119538	basionym
119534	119534-alt	spelling correction
119535	119538	basionym
119535	119535-alt	spelling correction
156647	104270	basionym
150875	150876	basionym
119542	119542-alt	spelling correction
119543	119543-alt	spelling correction
139594	132987	basionym
119547	119547-alt	spelling correction
119554	110336	basionym
119554	119554-alt	spelling correction
155182	100550	basionym
119847	108184	basionym
153913	153912	basionym
141752	119928	basionym
130306	130307	basionym
119853	119427	basionym
119854	119428	basionym
119855	119467	basionym
119857	105994	basionym
143684	143685	basionym
142476	142477	basionym
129798	128847	basionym
129799	128854	basionym
119859	120021	basionym
119861	109511	basionym
119862	109514	basionym
119865	123969	basionym
119867	106279	basionym
119867	119867-alt	spelling correction
123973	123973-alt	spelling correction
123975	123976	basionym
119874	119874-alt	spelling correction
119875	120750	basionym
119876	121297	basionym
119878	108513	basionym
129800	130110	basionym
129801	129801-alt	spelling correction
139009	139010	basionym
139011	139012	basionym
139013	139014	basionym
139015	139016	basionym
139017	139018	basionym
139019	139020	basionym
139021	139022	basionym
139023	139024	basionym
139025	139027	basionym
139028	139029	basionym
139030	139031	basionym
139032	139033	basionym
139034	139035	basionym
139036	139037	basionym
139038	139039	basionym
139040	139041	basionym
119882	114356	basionym
119883	114357	basionym
129802	128874	basionym
119887	116877	basionym
119894	109229	basionym
120675	120675-alt	spelling correction
121996	121997	basionym
121998	121999	basionym
154217	154218	basionym
122000	122001	basionym
154219	122001	basionym
154221	154220	basionym
119897	104700	basionym
119898	117434	basionym
120644	108574	basionym
119903	118664	basionym
139793	127998	basionym
157373	111916	basionym
157375	111918	basionym
150210	128192	basionym
157365	139664	basionym
120669	111592	basionym
129805	128206	basionym
123746	123744	basionym
123746	123746-alt	spelling correction
119906	106550	basionym
132574	132572	basionym
132573	132572	basionym
119909	119909-alt	spelling correction
119913	121202	basionym
119915	119915-alt	spelling correction
119917	101799	basionym
119919	119919-alt	spelling correction
138901	138902	basionym
148924	148924-alt	spelling correction
119923	119923-alt	spelling correction
133845	133501	basionym
119925	104946	basionym
153667	153667-alt	spelling correction
146118	133506	basionym
146119	146161	basionym
119926	104965	basionym
119927	104964	basionym
119927	119927-alt	spelling correction
149120	149121	basionym
135256	135257	basionym
135253	135254	basionym
148450	148451	basionym
148048	148048-alt	spelling correction
148557	148558	basionym
148167	148168	basionym
119932	104716	basionym
119932	119932-alt	spelling correction
123130	104716	basionym
119934	109221	basionym
152630	152631	basionym
152371	152372	basionym
152370	152369	basionym
138123	138123-alt	spelling correction
119936	119284	basionym
119936	119936-alt	spelling correction
149606	604872	basionym
154935	141646	basionym
149173	141646	basionym
138122	138123	basionym
142189	142190	basionym
120676	154451	basionym
138121	138121-alt	spelling correction
119941	110307	basionym
151390	151625	basionym
151596	138842	basionym
151597	151598	basionym
151599	105643	basionym
151600	117962	basionym
151601	151602	basionym
151389	151390	basionym
151603	138839	basionym
151604	151605	basionym
151606	138847	basionym
151607	118001	basionym
119942	116606	basionym
119943	115743	basionym
119944	119950	basionym
152758	152759	basionym
152767	625752	basionym
119945	101318	basionym
152760	152761	basionym
152756	152757	basionym
119946	119946-alt	spelling correction
152766	631988	basionym
152766	152766-alt	spelling correction
152764	152765	basionym
154181	154181-alt	spelling correction
146797	146798	basionym
152762	152763	basionym
152762	152762-alt	spelling correction
152769	152770	basionym
152768	120327	basionym
146788	146789	basionym
150877	150878	basionym
142410	142411	basionym
142406	142407	basionym
142390	142391	basionym
142392	142393	basionym
142402	142403	basionym
142394	142395	basionym
142412	142413	basionym
142388	142389	basionym
142408	142409	basionym
142414	142415	basionym
142396	142397	basionym
142400	142401	basionym
142386	142387	basionym
142404	142405	basionym
142398	142399	basionym
142384	142385	basionym
151003	136139	basionym
150993	150994	basionym
150999	151000	basionym
150997	150998	basionym
151001	151002	basionym
150995	150996	basionym
119967	104144	basionym
150278	629948	basionym
119973	117268	basionym
139597	139713	basionym
139598	139714	basionym
119978	119978-alt	spelling correction
119979	112138	basionym
119982	120834	basionym
142564	120859	basionym
120648	120980	basionym
119985	120859	basionym
153189	153189-alt	spelling correction
131332	131333	basionym
119992	114726	basionym
119993	114727	basionym
119994	102567	basionym
119995	102589	basionym
119999	119062	basionym
120002	120002-alt	spelling correction
146689	146688	basionym
120003	120003-alt	spelling correction
120004	108220	basionym
120004	120004-alt	spelling correction
120005	120102	basionym
146686	120002	basionym
146686	146686-alt	spelling correction
146687	146688	basionym
146687	146687-alt	spelling correction
120006	120003	basionym
120006	120006-alt	spelling correction
120007	120107	basionym
120007	120007-alt	spelling correction
120008	120108	basionym
120008	120008-alt	spelling correction
120009	120109	basionym
120009	120009-alt	spelling correction
146690	146691	basionym
120010	120110	basionym
120011	120011-alt	spelling correction
120012	101311	basionym
120019	104300	basionym
133846	133480	basionym
133847	133482	basionym
120022	104303	basionym
120024	104304	basionym
120024	120024-alt	spelling correction
138309	138309-alt	spelling correction
120025	104362	basionym
120035	120071	basionym
120036	115867	basionym
142600	142601	basionym
152461	152462	basionym
133851	657054	basionym
120044	104314	basionym
120044	120044-alt	spelling correction
133854	133852	basionym
133855	133855-alt	spelling correction
133857	133484	basionym
133858	133851	basionym
120048	104344	basionym
120051	104320	basionym
120052	104323	basionym
120053	104325	basionym
120054	104353	basionym
120055	104530	basionym
120055	120055-alt	spelling correction
149391	149391-alt	spelling correction
120060	104322	basionym
120062	104329	basionym
120068	104332	basionym
120069	104334	basionym
151998	151999	basionym
133860	133490	basionym
133862	133862-alt	spelling correction
152752	123468	basionym
120076	104342	basionym
120076	120076-alt	spelling correction
120078	104343	basionym
133865	133865-alt	spelling correction
133867	133491	basionym
133866	133491	basionym
120080	104348	basionym
156732	156733	basionym
133869	133488	basionym
133869	133869-alt	spelling correction
120083	120083-alt	spelling correction
140166	140166-alt	spelling correction
120087	104360	basionym
146679	540725	basionym
120094	120094-alt	spelling correction
123479	123478	basionym
120095	104368	basionym
120099	104367	basionym
120111	120011	basionym
155310	119297	basionym
132084	132060	basionym
129806	126749	basionym
129810	129823	basionym
129812	128775	basionym
129817	125884	basionym
129820	126744	basionym
129821	126749	basionym
129824	126326	basionym
157404	126864	basionym
129826	154620	basionym
129827	129110	basionym
129829	126778	basionym
120693	120693-alt	spelling correction
135327	135326	basionym
151767	146136	basionym
150223	150224	basionym
157240	144544	basionym
157240	157240-alt	spelling correction
120147	120147-alt	spelling correction
120151	120151-alt	spelling correction
120149	118024	basionym
129830	128371	basionym
120162	101137	basionym
129832	126486	basionym
129835	127036	basionym
129837	118544	basionym
129840	129074	basionym
129842	129670	basionym
120165	100434	basionym
120167	100439	basionym
120168	100444	basionym
120169	100449	basionym
120170	100452	basionym
120171	100455	basionym
129844	129600	basionym
129845	129601	basionym
143608	143607	basionym
143608	143608-alt	spelling correction
139599	139715	basionym
139599	139599-alt	spelling correction
129846	129605	basionym
139600	158833	basionym
158282	130789	basionym
129847	127944	basionym
139601	139716	basionym
120179	115769	basionym
123738	123737	basionym
129848	126030	basionym
129849	126043	basionym
133873	113820	basionym
144727	113823	basionym
120181	111916	basionym
129850	128192	basionym
158900	158894	basionym
158900	158900-alt	spelling correction
151011	151012	basionym
120182	111245	basionym
120183	111245	basionym
151063	151064	basionym
151063	151063-alt	spelling correction
129851	128206	basionym
129852	128207	basionym
129853	111918	basionym
151009	151010	basionym
120670	111594	basionym
129854	128001	basionym
129855	126352	basionym
120184	113823	basionym
129856	129856-alt	spelling correction
129857	126941	basionym
134182	134184	basionym
122016	122017	basionym
120186	100749	basionym
120187	100750	basionym
156172	620611	basionym
156172	156172-alt	spelling correction
156173	116887	basionym
156173	156173-alt	spelling correction
156174	106593	basionym
156174	156174-alt	spelling correction
120191	102179	basionym
129859	128799	basionym
129860	129138	basionym
129861	127548	basionym
156409	156408	basionym
158530	158531	basionym
124476	129540	basionym
156416	156415	basionym
156413	156412	basionym
153494	153494-alt	spelling correction
151683	151684	basionym
158538	158539	basionym
158541	158542	basionym
158525	158526	basionym
158534	158535	basionym
152340	653519	basionym
147695	147696	basionym
158527	158529	basionym
158527	158527-alt	spelling correction
158523	158524	basionym
158484	158485	basionym
158532	158533	basionym
158536	158537	basionym
152342	657904	basionym
152343	120198	basionym
120690	102505	basionym
124216	124205	basionym
120202	118668	basionym
124208	124207	basionym
124215	124210	basionym
124217	124212	basionym
158967	151102	basionym
158968	101971	basionym
120205	106277	basionym
120655	121180	basionym
120653	109647	basionym
120654	109648	basionym
120656	109649	basionym
120658	121182	basionym
146887	146888	basionym
146885	146886	basionym
146889	146890	basionym
156247	156248	basionym
155602	140425	basionym
155217	155218	basionym
155219	155220	basionym
120208	120208-alt	spelling correction
132564	132562	basionym
121602	121601	basionym
134813	134814	basionym
121526	121526-alt	spelling correction
134631	134631-alt	spelling correction
121525	121526	basionym
134615	134615-alt	spelling correction
134616	134616-alt	spelling correction
153218	154485	basionym
134634	134634-alt	spelling correction
121505	120238	basionym
120219	120224	basionym
121523	121524	basionym
121521	121522	basionym
121506	121507	basionym
120220	120211	basionym
147638	658158	basionym
141701	141702	basionym
152477	152477-alt	spelling correction
134608	134608-alt	spelling correction
143722	139831	basionym
121508	121507	basionym
120222	120222-alt	spelling correction
120223	120223-alt	spelling correction
134618	134618-alt	spelling correction
149210	120223	basionym
132561	132560	basionym
120227	120227-alt	spelling correction
152478	152478-alt	spelling correction
134609	134609-alt	spelling correction
120228	120228-alt	spelling correction
120229	120224	basionym
120229	120229-alt	spelling correction
146956	146956-alt	spelling correction
134697	120224	basionym
120232	120229	basionym
141710	141709	basionym
141706	141705	basionym
121527	124341	basionym
134642	134642-alt	spelling correction
152479	152479-alt	spelling correction
139830	139831	basionym
137558	137557	basionym
141707	141708	basionym
141712	141711	basionym
120240	120240-alt	spelling correction
120243	120243-alt	spelling correction
121510	121511	basionym
121514	120246	basionym
121513	121513-alt	spelling correction
121512	121513	basionym
121512	121512-alt	spelling correction
134610	134610-alt	spelling correction
139834	139834-alt	spelling correction
141704	141703	basionym
121515	121516	basionym
154936	154922	basionym
153159	153160	basionym
150943	150944	basionym
120265	120265-alt	spelling correction
138264	138265	basionym
138266	138267	basionym
138268	138269	basionym
138270	138271	basionym
138272	138273	basionym
138274	138275	basionym
138276	138277	basionym
138278	138279	basionym
138280	138281	basionym
138282	138283	basionym
138284	138285	basionym
138286	138287	basionym
138288	138289	basionym
140720	140720-alt	spelling correction
146604	146603	basionym
120271	101325	basionym
130531	130532	basionym
129862	128673	basionym
129863	129656	basionym
120278	120278-alt	spelling correction
132125	132124	basionym
120645	120979	basionym
120281	104145	basionym
154135	154136	basionym
154134	125712	basionym
154134	154134-alt	spelling correction
153221	103611	basionym
154132	154133	basionym
132119	132113	basionym
120285	120313	basionym
120286	120314	basionym
120289	103615	basionym
120290	120312	basionym
120287	120313	basionym
120291	120314	basionym
120292	103613	basionym
120295	120295-alt	spelling correction
120296	120296-alt	spelling correction
120298	104008	basionym
120301	105263	basionym
120302	103613	basionym
120303	103616	basionym
120303	120303-alt	spelling correction
132253	132235	basionym
132253	132253-alt	spelling correction
120643	103617	basionym
120307	120307-alt	spelling correction
120308	120308-alt	spelling correction
132242	132238	basionym
120310	103613	basionym
157441	139736	basionym
132082	132060	basionym
129864	125712	basionym
120322	113843	basionym
120325	120327	basionym
146790	146789	basionym
146790	146790-alt	spelling correction
122177	109193	basionym
122180	109194	basionym
122180	122180-alt	spelling correction
132031	132028	basionym
155628	155628-alt	spelling correction
123739	123737	basionym
123739	123739-alt	spelling correction
123813	123811	basionym
123813	123813-alt	spelling correction
133203	133202	basionym
146871	146872	basionym
147431	147432	basionym
120333	120333-alt	spelling correction
120334	120474	basionym
152865	152865-alt	spelling correction
120335	120335-alt	spelling correction
145381	145381-alt	spelling correction
120337	106540	basionym
120337	120337-alt	spelling correction
120338	120338-alt	spelling correction
120339	106541	basionym
120339	120339-alt	spelling correction
120343	120343-alt	spelling correction
120346	120481	basionym
120348	102074	basionym
145425	145425-alt	spelling correction
120352	104968	basionym
120353	120485	basionym
120354	120354-alt	spelling correction
132353	132305	basionym
120357	120357-alt	spelling correction
120358	120358-alt	spelling correction
120360	120360-alt	spelling correction
120361	120487	basionym
120363	120363-alt	spelling correction
120365	120365-alt	spelling correction
120366	120366-alt	spelling correction
152866	153500	basionym
152866	152866-alt	spelling correction
120367	120367-alt	spelling correction
153065	153065-alt	spelling correction
120370	120370-alt	spelling correction
123701	123701-alt	spelling correction
149720	145425	basionym
149720	149720-alt	spelling correction
149211	145425	basionym
149211	149211-alt	spelling correction
153068	153068-alt	spelling correction
120374	120374-alt	spelling correction
145421	559182	basionym
120378	120378-alt	spelling correction
145399	145399-alt	spelling correction
153076	153076-alt	spelling correction
152423	152424	basionym
120381	120381-alt	spelling correction
120384	120384-alt	spelling correction
120386	107814	basionym
120386	120386-alt	spelling correction
120388	120388-alt	spelling correction
153079	153079-alt	spelling correction
120393	120489	basionym
153084	153084-alt	spelling correction
145429	145429-alt	spelling correction
120399	120399-alt	spelling correction
152869	152869-alt	spelling correction
120650	112438	basionym
145622	128279	basionym
145703	145702	basionym
146919	121517	basionym
145644	145643	basionym
145630	145628	basionym
145904	145905	basionym
145906	145907	basionym
145906	145906-alt	spelling correction
145701	145700	basionym
145708	145706	basionym
145613	145614	basionym
145773	145772	basionym
145705	145704	basionym
147415	128286	basionym
145908	130588	basionym
145909	145910	basionym
145617	128288	basionym
130860	128562	basionym
158636	158636-alt	spelling correction
130861	130862	basionym
152349	577810	basionym
120406	101191	basionym
120407	120407-alt	spelling correction
120408	120408-alt	spelling correction
123461	123460	basionym
131979	131978	basionym
120411	100914	basionym
120412	100915	basionym
120413	113787	basionym
120414	100916	basionym
120416	100920	basionym
120417	118589	basionym
120417	120417-alt	spelling correction
120418	100923	basionym
120419	100924	basionym
120420	100926	basionym
120421	100962	basionym
120422	100929	basionym
120423	100931	basionym
120423	120423-alt	spelling correction
120424	113786	basionym
120425	118492	basionym
120426	100933	basionym
139081	139082	basionym
120427	100934	basionym
139083	139084	basionym
120428	100935	basionym
120429	100938	basionym
120430	100921	basionym
120431	100941	basionym
120432	100944	basionym
120433	100964	basionym
139085	139086	basionym
120434	100946	basionym
120435	100947	basionym
120436	100948	basionym
120437	100949	basionym
120438	100960	basionym
120439	100955	basionym
120440	100956	basionym
120441	100957	basionym
139087	139088	basionym
120442	100959	basionym
120443	100961	basionym
120444	116596	basionym
129871	128943	basionym
129872	128944	basionym
129872	129872-alt	spelling correction
129873	128945	basionym
129873	129873-alt	spelling correction
120447	116468	basionym
129874	128946	basionym
120448	116469	basionym
149852	149852-alt	spelling correction
120451	104186	basionym
120452	107470	basionym
120454	104188	basionym
139889	139890	basionym
139889	139889-alt	spelling correction
139885	139886	basionym
139887	105813	basionym
143036	143037	basionym
143036	143036-alt	spelling correction
120458	120458-alt	spelling correction
120459	120459-alt	spelling correction
120460	120335	basionym
120460	120460-alt	spelling correction
120461	102065	basionym
120462	120344	basionym
156648	156648-alt	spelling correction
120463	120463-alt	spelling correction
120464	120358	basionym
120465	120349	basionym
120466	120369	basionym
120467	120370	basionym
120467	120467-alt	spelling correction
120468	120381	basionym
120468	120468-alt	spelling correction
145406	145407	basionym
145408	145409	basionym
145410	145411	basionym
145443	145444	basionym
145412	145413	basionym
145415	145416	basionym
145417	145418	basionym
145447	145448	basionym
145445	145446	basionym
154013	120332	basionym
154013	154013-alt	spelling correction
120474	120474-alt	spelling correction
120477	120341	basionym
120478	120342	basionym
120479	120345	basionym
120482	120482-alt	spelling correction
120488	120387	basionym
154009	154010	basionym
133127	120500	basionym
155752	155753	basionym
148553	148554	basionym
148550	148549	basionym
148551	148552	basionym
144597	144597-alt	spelling correction
140748	140749	basionym
140750	140751	basionym
140752	140753	basionym
140754	140755	basionym
140756	523346	basionym
140758	140759	basionym
140760	140761	basionym
140762	140763	basionym
140764	140765	basionym
140766	140767	basionym
140768	134075	basionym
140770	523891	basionym
140773	133994	basionym
140774	140775	basionym
140776	140777	basionym
140778	140779	basionym
140780	140781	basionym
140782	140785	basionym
140783	140777	basionym
140784	140785	basionym
140786	140777	basionym
140788	133997	basionym
140790	133999	basionym
140792	134001	basionym
140793	103006	basionym
140794	103005	basionym
140795	140796	basionym
140797	140798	basionym
140800	134004	basionym
140801	140802	basionym
140804	134006	basionym
140805	140806	basionym
140808	134008	basionym
140809	140810	basionym
140811	134010	basionym
140812	140813	basionym
140814	141542	basionym
140816	134012	basionym
140817	140785	basionym
140818	140819	basionym
140820	140821	basionym
140822	140873	basionym
140823	140824	basionym
140825	140826	basionym
140827	140828	basionym
140829	141254	basionym
140830	134135	basionym
140831	140832	basionym
140833	140834	basionym
140837	140843	basionym
140838	140839	basionym
140840	140841	basionym
140842	140843	basionym
140844	140845	basionym
140846	140847	basionym
140848	140843	basionym
140849	140839	basionym
140850	140841	basionym
140835	134014	basionym
140835	140835-alt	spelling correction
140852	134016	basionym
140854	134018	basionym
140855	140856	basionym
140857	134019	basionym
140868	140869	basionym
140868	140868-alt	spelling correction
140859	140860	basionym
140861	140862	basionym
140863	140862	basionym
140864	140856	basionym
140865	103008	basionym
140867	140862	basionym
140870	134021	basionym
140871	140856	basionym
140872	140873	basionym
140874	140875	basionym
140877	134023	basionym
140879	134025	basionym
140880	134027	basionym
140881	141055	basionym
140882	140883	basionym
140884	134027	basionym
140885	141557	basionym
140886	134075	basionym
140887	140888	basionym
140889	523891	basionym
140890	141539	basionym
140891	141557	basionym
140892	134029	basionym
140894	141359	basionym
140895	141323	basionym
140896	140897	basionym
140899	134031	basionym
140910	140757	basionym
140900	140901	basionym
140902	140903	basionym
140902	140902-alt	spelling correction
140904	140905	basionym
140906	140907	basionym
140908	140909	basionym
140911	140912	basionym
140913	140909	basionym
140914	140915	basionym
140916	140903	basionym
140916	140916-alt	spelling correction
140917	134033	basionym
140918	140919	basionym
140920	134121	basionym
140921	140922	basionym
140923	134035	basionym
140924	140925	basionym
140926	140824	basionym
140927	140928	basionym
140929	134037	basionym
140930	140931	basionym
140932	140931	basionym
140933	140931	basionym
140934	140839	basionym
140935	140928	basionym
140936	140937	basionym
140938	140939	basionym
140940	134039	basionym
140943	134041	basionym
140944	140945	basionym
140946	140947	basionym
140948	140949	basionym
140950	140951	basionym
140953	134043	basionym
140954	140955	basionym
140956	134045	basionym
140958	140959	basionym
140960	140961	basionym
140962	140963	basionym
140965	134047	basionym
140966	134050	basionym
140968	134052	basionym
140969	141329	basionym
140970	140971	basionym
140973	140974	basionym
140975	140976	basionym
140977	140978	basionym
140979	140980	basionym
140981	132306	basionym
140982	140983	basionym
140984	140985	basionym
140986	140987	basionym
140988	140989	basionym
140990	140991	basionym
140992	140993	basionym
140994	140955	basionym
140995	134004	basionym
140996	140993	basionym
140997	134006	basionym
140998	140999	basionym
141000	141001	basionym
141002	140843	basionym
141003	141004	basionym
141005	140955	basionym
141006	134064	basionym
141008	134071	basionym
141009	134083	basionym
141010	141011	basionym
141012	141013	basionym
141014	141015	basionym
141016	141017	basionym
141018	134107	basionym
141019	141020	basionym
141021	141022	basionym
141023	141024	basionym
141025	132305	basionym
141026	141027	basionym
141028	141029	basionym
141030	141031	basionym
141032	141033	basionym
